experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
ablation,distance_only,1,390,0.9905334711074829,0.9866156839132287,0.9956561499771376,0.9869621992111206,0.694128155708313,0.9544582366943359,0.03607523441314697,0.2964053153991699,0.0007620460019097663,0.986907958984375,0.9930555820465088,0.9898989796638489,0.9541779160499573,0.9692460298538208,0.9048821330070496,0.8509818911552429,0.6651785969734192,0.44949495792388916,0.7320794271586512,0.46270988954749565,0.33372220272718506,0.2205482674707969,0.688551324835094,0.05869240048501476,0.3207823721938148
ablation,distance_only,2,470,0.9862641096115112,0.9828366209897013,0.9900974779514158,0.9882659912109375,0.7718024849891663,0.9608656167984009,0.02539849281311035,0.21446162462234497,0.0005253630006336607,0.9939531087875366,0.9704952836036682,0.9688346982002258,0.9913076162338257,0.9420442581176758,0.8638211488723755,0.8616780042648315,0.6912539601325989,0.501354992389679,0.33125702648523553,0.4531857739288129,0.07867819398130028,0.029752891805684994,0.33172906048384165,0.040548559308459735,0.06215405430348745
ablation,distance_only,3,480,0.9858046174049377,0.9792500073672272,0.9881438289601555,0.984388530254364,0.6178861856460571,0.9300554990768433,0.05574911832809448,0.3679184317588806,0.0009892110028886236,0.9785447716712952,0.9771210551261902,0.9954376816749573,0.9440298676490784,0.9046711325645447,0.9366980195045471,0.8628731369972229,0.6572926640510559,0.44453948736190796,0.47183798357459306,0.3261030590096433,0.20989230734974001,0.15238444244833482,0.4148497456289631,0.013458699990045255,0.26862567708903135
ablation,distance_only,4,380,0.9748756885528564,0.9588445573026547,0.9889773423147581,0.98046875,0.618031919002533,0.9430777430534363,0.031797945499420166,0.3568437695503235,0.0006353479984682053,0.9771150946617126,0.9582338929176331,0.9803271293640137,0.941054105758667,0.9307875633239746,0.9482758641242981,0.8626906871795654,0.6873508095741272,0.5143678188323975,0.6652951974249985,0.3666450481670306,0.39708439485430547,0.19610905964081388,0.5605217653850111,0.1459951681578934,0.39204044930776494
ablation,distance_only,5,390,0.9852113723754883,0.9756478130248638,0.9904825143868968,0.9894782900810242,0.6907472610473633,0.9387514591217041,0.04645991325378418,0.294464111328125,0.0005265380023047328,0.9909909963607788,0.9804039597511292,0.9841748476028442,0.966966986656189,0.9445281624794006,0.8605877757072449,0.8138138055801392,0.6572203636169434,0.4966088831424713,0.5239571528011985,0.5595319217702347,0.2777179586712729,0.24281176319375813,0.44977389470176427,0.03618298226995116,0.2927737371867275
ablation,distance_only,6,470,0.983302652835846,0.9688089764666898,0.9952619843924192,0.982623815536499,0.6594793796539307,0.9396529197692871,0.04364973306655884,0.3238232731819153,0.0005491460033226758,0.9728600978851318,0.980157732963562,0.9955317378044128,0.9053583741188049,0.9458153247833252,0.9508489966392517,0.8302018046379089,0.6654795408248901,0.5393208265304565,0.5033326286366571,0.33199543657945624,0.13738756591933735,0.08066841717784509,0.4790929163291094,0.005881590221469953,0.16673933471706634
ablation,distance_only,7,400,0.9805763363838196,0.9756011850413415,0.9839749493461043,0.979931652545929,0.6982353925704956,0.9422369003295898,0.038339436054229736,0.282340943813324,0.0005212599935475737,0.9671024680137634,0.9857324957847595,0.9879822731018066,0.9405314326286316,0.9551592469215393,0.9127134680747986,0.8625052571296692,0.6588535308837891,0.549652099609375,0.696397910878968,0.5256378841410106,0.33418677551921433,0.2475615369325286,0.6097458368079379,0.023206162894181537,0.40082378546136693
ablation,distance_only,8,290,0.9783588647842407,0.961567357858403,0.9853023516237402,0.9845956563949585,0.6989566087722778,0.939327597618103,0.039031267166137695,0.2794022560119629,0.0004199279937893152,0.9786147475242615,0.9661111235618591,0.9858657121658325,0.961698055267334,0.9077777862548828,0.934628963470459,0.8834982514381409,0.7011111378669739,0.49328622221946716,0.6615237675107971,0.4467403810491596,0.22737001110446106,0.18982320809571435,0.648135574189161,0.0792472358921736,0.2088209189088341
ablation,distance_only,9,460,0.9809363484382629,0.9570128813806242,0.9929113924050633,0.9850154519081116,0.742705225944519,0.9419012069702148,0.039035141468048096,0.2382311224937439,0.0006430429930333048,0.9887429475784302,0.978787899017334,0.9717513918876648,0.9722326397895813,0.9542699456214905,0.8531073331832886,0.8986867070198059,0.7203856706619263,0.5063559412956238,0.4971122658102228,0.4607338757861731,0.09066760256715295,0.05025882005786686,0.5011566540588926,0.0351932201163767,0.0781855858650057
ablation,genotype_only,0,360,0.9898989796638489,0.9811408527018308,0.9943605236656596,0.9911894202232361,0.6401678919792175,0.9283746480941772,0.06152433156967163,0.34973108768463135,0.0013853279961040244,0.9826267957687378,0.9890607595443726,0.9934899806976318,0.9520500302314758,0.9147491455078125,0.9289555549621582,0.8498957753181458,0.6412674188613892,0.5539202094078064,0.5668129939185894,0.3550173475241845,0.6601064252258517,0.45676115244221815,0.4891730130729194,0.6056284581148917,0.2848410715889441
ablation,genotype_only,1,450,0.9906613826751709,0.9862027171204915,0.9947416552354824,0.9882659912109375,0.694128155708313,0.9544582366943359,0.03620314598083496,0.2965332269668579,0.0010777659917948768,0.9876781105995178,0.992559552192688,0.9907407164573669,0.9541779160499573,0.9692460298538208,0.9048821330070496,0.8509818911552429,0.6651785969734192,0.44949495792388916,0.7658581362090945,0.48531802466462687,0.6415922377020393,0.36328671435185417,0.7333532597698097,0.582017576177688,0.3207823721938148
